-125.60146532952785,30.66494572162628
35.21033252775669,-7.356502830982208
-4.069223403930664,31.74652862548828
8.247704029083252,-31.271368354558945
-21.259034156799316,8.402670860290527
10.411723136901855,-39.662482500076294
-11.57153332233429,-34.56439256668091
1.0780582427978516,-8.523231506347656
-42.01956748962402,-3.0803120136260986
-25.191648483276367,1.0317509174346924
7.420536279678345,-20.78070068359375
-51.9981746673584,-19.454360246658325
-28.17424440383911,-6.479516863822937
14.630243182182312,-32.493642807006836
1.9890918731689453,-31.39102965593338
-23.61482524871826,2.07871413230896
-23.61482524871826,2.07871413230896
-42.23119068145752,9.344004392623901
-15.483827114105225,-24.587275981903076
-11.149019002914429,-5.506399691104889
-23.61482524871826,2.07871413230896
-83.58238875865936,11.598093867301941
-10.229007244110107,-10.032592296600342
22.05803346633911,-26.055411219596863
-63.23534321784973,43.74271106719971
39.30559730529785,-30.718299984931946
-6.64982271194458,-16.60562825202942
-21.775869607925415,8.030897557735443
13.15371960401535,23.498559147119522
-11.69140911102295,7.1285576820373535
57.14989733695984,-39.37077878974378
-177.54667592048645,12.990882813930511
50.31570863723755,-14.124896705150604
-31.64629451930523,32.51371143758297
39.76904916763306,-23.448472023010254
22.74144744873047,-0.4694719910621643
48.36919927597046,7.684052679687738
-52.286911487579346,15.985699653625488
22.74144744873047,-0.4694719910621643
-112.59935784339905,-9.012426137924194
34.255696296691895,-11.396510049700737
-19.63923931121826,-31.805496871471405
-26.743647575378418,20.652538299560547
-26.743647575378418,20.652538299560547
-70.76698303222656,35.36445951461792
-105.51710939407349,12.849309355020523
-26.743647575378418,20.652538299560547
-17.664817810058594,7.1823530197143555
-13.70835828781128,-21.305269479751587
-0.8262033462524414,-15.750533998012543
-32.59956133365631,-26.99704685807228
21.48561429977417,-18.54059600830078
33.42306613922119,1.843980312347412
7.957072138786316,-39.23558950424194
-69.9998288154602,-12.259017944335938
-9.516985416412354,-17.297224521636963
8.628855228424072,-7.9958176612854
-83.59720993041992,-13.031124830245972
-26.743647575378418,20.652538299560547
0.7679098844528198,-33.330979228019714
22.667955994606018,-45.06644129753113
8.269992470741272,-38.760714292526245
22.667955994606018,-45.06644129753113
-21.00495433807373,-44.68124055862427
-148.41503071784973,10.305992424488068
-7.491580963134766,-36.22557783126831
22.74144744873047,-0.4694719910621643
16.15409767627716,-47.86891722679138
-40.65562129020691,-12.393613338470459
20.30785608291626,-23.913772106170654
-52.96545076370239,-23.673322558403015
-74.45290505886078,14.367965400218964
46.22627481818199,-42.8164399266243
-48.67828951776028,10.569922640919685
-21.484172344207764,-50.554241955280304
-89.68941849470139,-24.086352288722992
-46.8302788734436,-6.7107110023498535
-17.637457132339478,-25.256963968276978
22.74144744873047,-0.4694719910621643
-25.78791618347168,-21.824363470077515
13.384174048900604,-55.91941952705383
-79.6647754907608,-1.4119690656661987
6.403624057769775,-12.667037963867188
-43.815057158470154,-39.46717917919159
-24.205681920051575,-40.187933921813965
-42.17512983083725,-29.324697732925415
6.3251951932907104,-48.38217306137085
-28.87077808380127,-5.185023486614227
7.025293231010437,-34.252849102020264
70.95147562026978,-50.60694408416748
21.48561429977417,-18.54059600830078
2.4525474309921265,-43.86818885803223
26.325640320777893,-47.2743878364563
-20.35814619064331,-9.128061354160309
33.699602365493774,-21.64469349384308
-79.12314987182617,-19.259440779685974
139.00753021240234,7.191658768802881
4.656025648117065,-14.264683187007904
-9.54013729095459,-47.86911129951477
-11.768965721130371,-24.77397409081459
-46.66450834274292,9.010560512542725
-58.14164200425148,13.128941729664803
-3.309828281402588,-34.00223694741726
-23.6096293926239,-16.01276272535324
29.671234965324402,-39.88676929473877
33.88002395629883,34.56724375486374
38.05359125137329,-38.88006639480591
6.527930736541748,-22.803017139434814
-22.445214450359344,-38.2889187335968
-48.27627611160278,-7.276706695556641
-2.915750026702881,-19.794229984283447
