6.403624,-12.667038
-13.657884,-1.9095502
-15.920609,-4.6301866
17.609816,2.761023
20.053427,2.661961
-18.3772,8.427167
18.80033,-1.5730726
7.8776197,-13.431492
-8.366448,12.225371
7.1460814,6.1957154
-16.632631,2.6344457
16.044916,-5.5057926
7.2879004,-12.376978
16.710382,0.94152325
22.741447,-0.469472
22.88637,0.22990328
-14.615225,9.673579
-16.671736,6.3470054
-15.775362,-3.8570654
10.035353,-9.85237
7.660466,-11.894911
-11.310286,-3.1197505
6.497787,-10.894679
-14.102828,-5.2013884
-18.616365,7.2652903
16.790125,-5.8903174
9.703466,-10.113585
13.06321,-6.067766
16.5753,-4.8911166
-18.257044,6.9284687
21.170637,-0.98838675
19.181463,3.9619453
-16.32951,-2.5809948
-15.713009,-0.2860846
-10.719483,5.147514
7.1932673,-10.824261
-14.9974985,9.615002
15.08199,-5.873558
-17.664818,7.182353
-18.019197,6.903426
-11.527277,7.0559716
-15.734797,5.217951
7.884105,-9.108203
-6.6360283,10.7477455
-16.800526,8.093683
19.633097,0.1813982
8.887712,-10.745927
16.502804,-0.0655766
20.971886,1.4092801
-12.4416685,6.2186503
15.813251,-0.91704273
-16.204914,4.01489
-13.201345,6.61021
-13.069732,-5.2452254
-16.946936,7.47823
12.735465,-2.7616293
-4.763833,11.14121
10.132527,-2.2534256
18.150402,3.4998326
16.737062,1.9550011
-16.235714,7.9567695
23.095354,-0.4109093
-9.319374,-7.127192
7.405499,-11.826297
20.13924,1.8359785
-12.690002,6.377005
15.329079,-5.7946653
17.458569,3.7118828
17.682655,4.368294
14.397964,-6.305727
-5.565281,-0.3081601
15.22641,-3.4800096
-3.0296664,11.996301
-13.993955,5.4783173
-14.462338,2.0122933
-6.4921784,5.2493534
20.288607,-1.2284744
20.390991,3.5794623
-15.234707,-2.9565134
-7.0687537,12.867635
-15.861608,-1.2570142
-5.8686914,11.972233
21.729488,-0.36343932
-0.74374866,-12.837695
8.678715,1.660634
-2.9511666,9.125369
-13.283262,1.3543669
-14.213082,-0.15246543
-16.969625,1.6265028
-17.919443,0.662298
-11.691409,7.1285577
23.081406,-0.061878946
20.131529,4.044515
-10.673018,-6.198038
-17.243233,0.7411129
-7.9112253,11.981872
20.182556,0.7552927
